AIRO_ID,Roll_No,Off_Name,Add_1,Add_2,Add_3,Add_4,County,Ethos,Island,DEIS,Gaeltacht,M_13_14,F_13_14,T_13_14,xcoord,ycoord,Long,Lat
1054,19624T,SCOIL NAIS CAITRIONA,KENURE,RUSH,CO DUBLIN,,Dublin,CATHOLIC,N,N,N,159,147,306,326074,255557,-6.09828,53.5348
1055,19625V,Scoil Réalt na Mara,Balbriggan Road,Skerries,Co Dublin,,Dublin,CATHOLIC,N,N,N,218,222,440,324520,260559,-6.11971,53.5801
1056,19627C,JOHN PAUL II N S,SONESTA,MALAHIDE,CO DUBLIN,,Dublin,CATHOLIC,N,N,N,338,264,602,321670,246424,-6.16821,53.4538
1057,19636D,ST PATRICKS SENIOR SCHOOL,CORDUFF,BLANCHARDSTOWN,DUBLIN 15,,Dublin,CATHOLIC,N,Y,N,166,137,303,308006,239954,-6.37605,53.3987
1058,19643A,ST PHILIPS  SENIOR N S,MOUNTVIEW,CLONSILLA,DUBLIN 15,,Dublin,CATHOLIC,N,Y,N,163,140,303,306025,238879,-6.40618,53.3894
1059,19644C,ST CIARANS N S,HARTSTOWN,DUBLIN 15,,,Dublin,CATHOLIC,N,N,N,405,372,777,305108,239317,-6.41981,53.3935
1060,19660A,RUSH NS,RUSH,CO DUBLIN,,,Dublin,CATHOLIC,N,N,N,350,375,725,325780,253950,-6.10335,53.5204
1061,19693P,MARY QUEEN OF IRELAND N S,TOBERBURR,CO DUBLIN,,,Dublin,CATHOLIC,N,Y,N,31,37,68,313480,246057,-6.29158,53.4524
1062,19694R,SCOIL MHUIRE SIN,BLAKESTOWN,MULHUDDART,DUBLIN 15,,Dublin,CATHOLIC,N,Y,N,150,134,284,306482,239803,-6.399,53.3976
1063,19721R,HOLY FAMILY JUNIOR N S,FOREST FIELDS,SWORDS,CO DUBLIN,,Dublin,CATHOLIC,N,N,N,335,336,671,316836,246083,-6.24108,53.4519
1064,19755L,SACRED HEART N S,HUNTSTOWN,MULHUDDART,DUBLIN 15,,Dublin,CATHOLIC,N,N,N,448,421,869,305798,240310,-6.40911,53.4023
1065,19762I,ST HELENS SENIOR N S,MARTELLO,PORTMARNOCK,CO DUBLIN,,Dublin,CATHOLIC,N,N,N,121,113,234,323907,244909,-6.13515,53.4397
1066,19769W,SCOIL THOMAIS,LAUREL LODGE,CASTLEKNOCK,DUBLIN 15,,Dublin,CATHOLIC,N,N,N,348,339,687,308005,237647,-6.37685,53.378
1067,19850F,LADYSWELL N S,LADYSWELL,MULHUDDART,DUBLIN 15,,Dublin,CATHOLIC,N,Y,N,316,325,641,306988,240718,-6.39109,53.4058
1068,19877C,HOLY FAMILY SENIOR N S,FOREST FIELDS,RIVER VALLEY,SWORDS,CO DUBLIN,Dublin,CATHOLIC,N,N,N,308,273,581,316844,246121,-6.24094,53.4522
1069,19898K,GAELSCOIL AN DUINNINIGH,DRAIGHNEAN,FELTRIM SORD,CO BAILE ATHA CLIATH,,Dublin,CATHOLIC,N,N,N,163,201,364,319655,245568,-6.19886,53.4466
1070,20095C,GAELSCOIL BHRIAN BÓROIMHE,Coill na nÚll,Sord,Co. Átha Cliath,,Dublin,INTER DENOMINATIONAL,N,N,N,212,215,427,316244,248440,-6.24911,53.4732
1071,20098I,CASTLEKNOCK EDUCATE TOGETHER NS,BEECHPARK AVENUE,CASTLEKNOCK,DUBLIN 15,,Dublin,MULTI DENOMINATIONAL,N,N,N,233,203,436,308997,237865,-6.36187,53.3797
1072,20130B,ST PATRICKS NS,St. Patrick's National School,Diswellstown Road,Castleknock,DUBLIN 15,Dublin,CATHOLIC,N,N,N,394,342,736,307391,236604,-6.38643,53.3687
1073,20137P,MARY  MOTHER OF HOPE SENIOR NS,LITTLEPACE,CASTAHEANY,DUBLIN 15,,Dublin,CATHOLIC,N,N,N,232,244,476,304873,240535,-6.42294,53.4045
1074,20145O,SWORDS EDUCATE TOGETHER NS,APPLEWOOD,SWORDS,CO DUBLIN,,Dublin,MULTI DENOMINATIONAL,N,N,N,238,206,444,316225,248356,-6.24943,53.4724
1075,20161M,DONABATE/PORTRANE EDUCATE TOGETHER,BALLISK COMMON,BEAVERSTOWN ROAD,DONABATE,CO DUBLIN,Dublin,MULTI DENOMINATIONAL,N,N,N,262,231,493,323066,250415,-6.14564,53.4893
1076,20176C,RUSH AND LUSK EDUCATE TOGETHER NS,Raheny Lane,Rathmore Road,LUSK,CO DUBLIN,Dublin,MULTI DENOMINATIONAL,N,N,N,161,165,326,322269,254779,-6.15594,53.5287
1077,20186F,CASTAHEANY EDUCATE TOGETHER NS,Castaheany Educate Together NS,Ongar Village,Dublin 15,,Dublin,MULTI DENOMINATIONAL,N,Y,N,258,190,448,303651,239242,-6.44173,53.3932
1078,20201V,TYRRELSTOWN EDUCATE TOGETHER NATIONAL SCHOOL,HOLLYWOOOD ROAD,TYRRELSTOWN,DUBLIN 15,,Dublin,MULTI DENOMINATIONAL,N,N,N,312,269,581,307084,241686,-6.38932,53.4144
1079,20202A,BALBRIGGAN EDUCATE TOGETHER NS,HAMLET LANE,MOYLARAGH,CO DUBLIN,,Dublin,MULTI DENOMINATIONAL,N,Y,N,209,190,399,318745,263994,-6.20556,53.6123
1080,20231H,ST BENEDICTS NATIONAL SCHOOL,ONGAR,DUBLIN 15,,,Dublin,CATHOLIC,N,N,N,301,335,636,303773,239221,-6.43991,53.3929
1081,20241K,Scoil Choilm Community NS,Porterstown Rd,Clonsilla,Dublin 15,,Dublin,MULTI DENOMINATIONAL,N,Y,N,294,254,548,305945,237362,-6.40789,53.3758
1082,20247W,Scoil Ghrainne Community National School,Phibblestown,Dublin 15,,,Dublin,MULTI DENOMINATIONAL,N,N,N,271,242,513,304111,239777,-6.43464,53.3979
1083,20252P,GAELSCOIL BHAILE BRIGIN,Castlelands,BHAILE BRIGIN,CONTAE ATHA CLIATH,,Dublin,INTER DENOMINATIONAL,N,N,N,199,202,401,320593,262715,-6.17815,53.6004
1084,20269J,Scoil Chormaic,c/o Ardgillan Community College,Castlelands,Balbriggan,Co Dublin,Dublin,MULTI DENOMINATIONAL,N,N,N,153,123,276,320631,262815,-6.17753,53.6013
1085,20282B,Bracken Educate Together N.S.,Castlelands,Balbriggan,Co. Dublin,,Dublin,MULTI DENOMINATIONAL,N,Y,N,224,179,403,320655,262745,-6.1772,53.6006
1086,20302E,Thornleigh Educate Together National School,Thornleigh Green,Applewood Village,Swords,Co. Dublin,Dublin,MULTI DENOMINATIONAL,N,Y,N,143,112,255,317333,248344,-6.23275,53.4721
1087,20307O,Skerries Educate Together National School,Barnageeragh Cove,Kellys Bay,Skerries,County Dublin,Dublin,MULTI DENOMINATIONAL,N,Y,N,117,120,237,323597,260869,-6.13352,53.5831
1088,20309S,Mary Mother of Hope Junior National School,Littlepace,Castaheany,Dublin 15,,Dublin,CATHOLIC,N,N,N,245,215,460,304816,240500,-6.42381,53.4042
1089,20334R,Gaelscoil Ros Eo,Gaelscoil Ros Eo,St Maurs GAA,Rush,Co. Dublin,Dublin,MULTI DENOMINATIONAL,N,N,N,69,64,133,325627,255232,-6.10515,53.532
1090,20348F,Holywell Educate Together National School,Holywell Road,Nevinstown,Swords,Co Dublin,Dublin,MULTI DENOMINATIONAL,N,N,N,174,152,326,319040,245293,-6.20821,53.4443
1091,20383H,Hansfield Educate Together National School,Littlepace,Clonee,Dublin 15,,Dublin,MULTI DENOMINATIONAL,N,N,N,83,58,141,304651.63,240544.02,-6.42627,53.4047
1092,20384J,Powerstown Educate Together National School,Powerstown Road,Tyrrelstown,Dublin 15,,Dublin,MULTI DENOMINATIONAL,N,N,N,50,45,95,307155.86,241669.76,-6.38824,53.4143
1093,20394M,Gaelscoil an Chuilinn,Bóthar Bhaile an Phaoraigh,Baile an Tirialaigh,Baile Átha Cliath 15,,Dublin,INTER DENOMINATIONAL,N,N,N,24,28,52,307121.45,241682.78,-6.38875,53.4144
1094,00714P,LUCAN B N S,LUCAN,CO DUBLIN,,,Dublin,CATHOLIC,N,N,N,489,0,489,303669,235478,-6.4427,53.3593
1095,00729F,CLOCHAR LORETO N S,GRANGE ROAD,RATHFARNHAM,DUBLIN 14,,Dublin,CATHOLIC,N,N,N,0,527,527,314824,228129,-6.27787,53.291
1096,03359N,BALLYROAN    B N S,BALLYROAN,RATHFARNHAM,DUBLIN 16,,Dublin,CATHOLIC,N,N,N,359,0,359,313796,227566,-6.29348,53.2862
1097,11638N,WHITECHURCH NAT SCHOOL,WHITECHURCH,RATHFARNHAM,DUBLIN 16,,Dublin,CHURCH OF IRELAND,N,N,N,64,92,156,314646,225971,-6.28132,53.2717
1098,12014D,ST ANDREWS N S,LUCAN,CO DUBLIN,,,Dublin,CHURCH OF IRELAND,N,N,N,141,138,279,303938,235560,-6.43863,53.36
1099,13217W,HOLY FAMILY NATIONAL SCHOOL,RATHCOOLE,CO DUBLIN,,,Dublin,CATHOLIC,N,N,N,317,284,601,301724,226601,-6.47475,53.28
1100,13447Q,SCOIL MHUIRE,LUCAN,CO DUBLIN,,,Dublin,CATHOLIC,N,N,N,0,685,685,303915,235411,-6.43903,53.3587
1101,14939T,RATHFARNHAM PARISH N S,WASHINGTON LANE,TEMPLEOGUE,DUBLIN 14,,Dublin,CHURCH OF IRELAND,N,N,N,122,111,233,313178,228326,-6.30247,53.2932
1102,16461C,CAISLEAIN NUA LIAMHNA,NEWCASTLE LYONS,CO DUBLIN,128,,Dublin,CATHOLIC,N,N,N,218,177,395,299913,228668,-6.50124,53.2989
1103,16983J,S N NAOMH CILLIN,"ROBINHOOD RD., BLUEBELL",INCHICORE,DUBLIN 12,112,Dublin,CATHOLIC,N,Y,N,11,12,23,310272,231787,-6.34484,53.3249
1104,17055T,S N  NAOMH MHUIRE,SAGGART,CO DUBLIN,130,,Dublin,CATHOLIC,N,N,N,240,242,482,303834,226479,-6.44317,53.2785
1105,17899C,SCOIL CARMEL,TEACH GIUISE,TALLAGHT,DUBLIN 24,124,Dublin,CATHOLIC,N,N,N,229,218,447,310942,227354,-6.33634,53.2849
1106,17953F,S N BHAILE EAMONN,RATHFARNHAM,DUBLIN 14,114,,Dublin,CATHOLIC,N,N,N,43,47,90,313508,225593,-6.2985,53.2685
1107,17996A,GLEN NA SMOL N S,GLEN NA SMAL,TALLAGHT,DUBLIN 24,124,Dublin,CATHOLIC,N,N,N,36,40,76,309688,222907,-6.35666,53.2452
1108,18173H,S N BRIOTAS,BRITTAS,CO DUBLIN,,,Dublin,CATHOLIC,N,N,N,55,47,102,303390,221610,-6.4514,53.2348
1109,18323A,SCOIL LORCAIN B,PALMERSTOWN,DUBLIN 20,,,Dublin,CATHOLIC,N,N,N,371,0,371,308655,234793,-6.36807,53.3522
1110,18324C,SCOIL BRIDE C,PALMERSTOWN,DUBLIN 20,,,Dublin,CATHOLIC,N,N,N,0,352,352,308615,234756,-6.36868,53.3519
1111,18411U,ST MARYS SCHOOL,GREENHILLS ROAD,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,175,188,363,309594,227907,-6.35635,53.2901
1112,18602E,SCOIL MHUIRE,CLONDALKIN,DUBLIN 22,,,Dublin,CATHOLIC,N,N,N,121,242,363,307052,230913,-6.39344,53.3177
1113,18642Q,S N NAOMH EOIN,TOWER ROAD,CLONDALKIN,DUBLIN 22,,Dublin,CHURCH OF IRELAND,N,N,N,43,46,89,307033,231340,-6.39358,53.3215
1114,18655C,SCOIL NAOMH SEOSAMH,CLONDALKIN,DUBLIN 22,,,Dublin,CATHOLIC,N,N,N,415,0,415,307012,230845,-6.39407,53.3171
1115,19114T,ST PATRICK GNS,BALLYROAN,RATHFARNHAM,DUBLIN 16,,Dublin,CATHOLIC,N,N,N,131,365,496,313414,227547,-6.29921,53.2861
1116,19158Q,ST PETERS B N S,LIMEKILN RD,GREENHILLS,DUBLIN 12,,Dublin,CATHOLIC,N,N,N,192,0,192,311483,229584,-6.32744,53.3048
1117,19159S,ST PAULS G N S,GREENHILLS,KIMMAGE WEST,DUBLIN 12,,Dublin,CATHOLIC,N,N,N,0,260,260,311416,229980,-6.32831,53.3084
1118,19177U,ST PIUS X N S BOYS,FORTFIELD PARK,TERENURE,DUBLIN 6,,Dublin,CATHOLIC,N,N,N,520,0,520,313019,229365,-6.30449,53.3025
1119,19178W,ST PIUS X G N S,FORTFIELD PARK,TERENURE,DUBLIN 6,,Dublin,CATHOLIC,N,N,N,0,525,525,313067,229354,-6.30377,53.3024
1120,19220S,SCOIL NAOMH IDE,CLONDALKIN,DUBLIN 22,,,Dublin,CATHOLIC,N,N,N,85,212,297,307198,230849,-6.39127,53.3171
1121,19221U,SCOIL NAOMH AINE,CLONDALKIN,DUBLIN 22,,,Dublin,CATHOLIC,N,N,N,76,210,286,307197,230828,-6.3913,53.3169
1122,19390U,ST MARKS SEN NS,SPRINGFIELD,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,287,231,518,307602,227494,-6.38635,53.2868
1123,19446V,SCOIL MHUIRE BOYS,GRANGE ROAD,RATHFARNHAM,DUBLIN 14,,Dublin,CATHOLIC,N,N,N,478,0,478,314477,228515,-6.28293,53.2946
1124,19462T,SCOIL MAELRUAIN JUNIOR,OLD BAWN,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,233,201,434,309273,226501,-6.36164,53.2776
1125,19463V,SCOIL MAELRUAIN SENIOR,OLD BAWN,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,189,174,363,309248,226518,-6.36201,53.2777
1126,19464A,SN NAOMH COLMCILLE,HOMELAWNS,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,15,23,38,309629,227394,-6.356,53.2855
1127,19465C,ST KEVINS BOYS,KILNAMANAGH,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,281,0,281,309474,229120,-6.35773,53.3011
1128,19466E,ST KEVINS GIRLS,KILNAMANAGH,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,0,268,268,309457,229135,-6.35798,53.3012
1129,19472W,ST MARKS JUNIOR N S,SPRINGFIELD,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,311,255,566,307632,227479,-6.38591,53.2867
1130,19474D,SCOIL COLMCILLE NAOFA,KNOCKLYON,TEMPLEOGUE,DUBLIN 16,,Dublin,CATHOLIC,N,N,N,396,366,762,312363,227269,-6.31507,53.2838
1131,19490B,SCOIL MHUIRE,BALLYBODEN,DUBLIN 16,,,Dublin,CATHOLIC,N,Y,N,104,128,232,314159,226711,-6.28835,53.2784
1132,19494J,BISHOP GALVIN NS,ORWELL PARK,TEMPLEOGUE,DUBLIN 16,,Dublin,CATHOLIC,N,N,N,259,218,477,312152,228821,-6.31768,53.2978
1133,19502F,SCOIL AENGHUSA JUN NS,BALROTHERY,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,104,106,210,310382,228221,-6.34443,53.2928
1134,19503H,SCOIL CHRONAIN,SRAID MOR,RATH CUIL,CO ATHA CLIATH,,Dublin,CATHOLIC,N,N,N,139,129,268,302250,226786,-6.46681,53.2815
1135,19509T,SCOIL NANO NAGLE,BAWNOGE,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,Y,N,173,148,321,305764,231804,-6.41247,53.3259
1136,19510E,TALBOT SENIOR NS,BAWNOGE,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,Y,N,170,149,319,305781,231796,-6.41221,53.3259
1137,19541P,BELGARD HEIGHTS N S,SCOIL ARD MHUIRE,BELGARD HEIGHTS,TALLAGHT,DUBLIN 24,Dublin,CATHOLIC,N,N,N,197,179,376,307679,228750,-6.38477,53.2981
1138,19542R,ST THOMAS JUNIOR NATIONAL SCHOOL,ESKER,LUCAN,CO DUBLIN,,Dublin,CATHOLIC,N,N,N,260,251,511,303339,234255,-6.44805,53.3484
1139,19543T,SCOIL N AN CROI RO NAOFA,KILLINARDEN,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,145,137,282,307959,226362,-6.38138,53.2766
1140,19556F,ST KILLIANS JUNIOR SCHOOL,CASTLEVIEW,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,136,134,270,308738,229724,-6.36856,53.3066
1141,19565G,SCOIL TREASA FIRHOUSE,SCOIL TREASA BALLYCULLEN AVE,FIRHOUSE,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,203,184,387,310838,226868,-6.33806,53.2806
1142,19566I,OUR LADY QUEEN OF APOSTLES,QUEEN OF APOSTLES NS,CLONBURRIS,CLONDALKIN,DUBLIN 22,Dublin,CATHOLIC,N,Y,N,287,264,551,306573,231873,-6.40031,53.3264
1143,19569O,NEILLSTOWN N S,ST PETER APOSTLE NS,NEILLSTOWN,CLONDALKIN,DUBLIN 22,Dublin,CATHOLIC,N,Y,N,153,140,293,306570,233018,-6.39997,53.3367
1144,19574H,MARLEY GRANGE NS,DIVINE WORD NS,MARLEY GRANGE,RATHFARNHAM,DUBLIN 16,Dublin,CATHOLIC,N,N,N,247,235,482,315215,227337,-6.27229,53.2838
1145,19575J,ST MARYS JUNIOR N S,ROWLAGH,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,Y,N,122,110,232,306938,233745,-6.3942,53.3431
1146,19576L,S N AENGHUSA,SCOIL N AENGHUSA SIN,BALROTHERY,TALLAGHT,DUBLIN 24,Dublin,CATHOLIC,N,Y,N,109,88,197,310345,228166,-6.345,53.2923
1147,19577N,SCOIL IOSA,SCOIL NAIS IOSA,TYMON NORTH,TALLAGHT,DUBLIN 24,Dublin,CATHOLIC,N,Y,N,43,36,79,310697,228469,-6.33962,53.295
1148,19582G,ST MAELRUAINS  N S,KILCLARE AVENUE,JOBSTOWN,TALLAGHT,DUBLIN 24,Dublin,CHURCH OF IRELAND,N,Y,N,51,41,92,307291,226973,-6.39119,53.2822
1149,19613O,SCOIL CNOC MHUIRE SIN,KNOCKMORE AVE,KILLINARDEN,TALLAGHT,DUBLIN 24,Dublin,CATHOLIC,N,Y,N,67,62,129,307291,226219,-6.39144,53.2755
1150,19617W,ST MARTIN DE PORRES N S,AYLESBURY,OLD BAWN,TALLAGHT,DUBLIN 24,Dublin,CATHOLIC,N,N,N,224,237,461,308685,226179,-6.37057,53.2748
1151,19623R,ST PAULS JUN NS,GREENHILLS,WALKINSTOWN,DUBLIN 12,,Dublin,CATHOLIC,N,N,N,0,230,230,311473,230007,-6.32744,53.3086
1152,19642V,ST PETER APOSTLE SEN NS,NEILLSTOWN,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,Y,N,135,104,239,306491,233016,-6.40115,53.3367
1153,19646G,SCOIL SANTAIN,BOTHAR NA HABHANN MOR,TAMHLACHT,ATH CLIATH 24,,Dublin,CATHOLIC,N,Y,N,162,208,370,310263,227227,-6.34656,53.2839
1154,19647I,ST MARYS SEN N S,ROWLAGH,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,Y,N,122,103,225,306861,233690,-6.39537,53.3426
1155,19652B,AN CHROI RO NAOFA SOIS,KILLINARDEN,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,144,140,284,307994,226356,-6.38086,53.2765
1156,19658N,BISHOP SHANAHAN NS,ORWELL PARK,TEMPLEOGUE,DUBLIN 16,,Dublin,CATHOLIC,N,N,N,236,222,458,312165,228862,-6.31747,53.2982
1157,19676P,SCOIL AINE NAOFA,ESKER,LUCAN,CO DUBLIN,,Dublin,CATHOLIC,N,N,N,276,275,551,303364,234304,-6.44766,53.3489
1158,19702N,ST THOMAS JUNIOR N S,JOBSTOWN,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,222,210,432,306481,226548,-6.40347,53.2786
1159,19707A,ST RONANS N S,DEANSRATH,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,Y,N,237,208,445,304913,231461,-6.42535,53.323
1160,19742C,ST COLMCILLE SENIOR N S,KNOCKLYON,DUBLIN 16,,,Dublin,CATHOLIC,N,N,N,359,337,696,312320,227330,-6.31569,53.2844
1161,19743E,ST BERNADETTES JUNIOR N S,QUARRYVALE,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,Y,N,118,118,236,306740,234439,-6.39694,53.3494
1162,19765O,ST THOMAS SENIOR N S,JOBSTOWN,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,248,208,456,306560,226556,-6.40229,53.2786
1163,19775R,SCOIL CNOC MHUIRE JUNIOR,KNOCKMORE AVE,KILLINARDEN,TALLAGHT,DUBLIN 24,Dublin,CATHOLIC,N,Y,N,102,79,181,307327,226232,-6.3909,53.2756
1164,19782O,ST BRIGIDS N S,BROOKFIELD,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,162,169,331,306468,227476,-6.40336,53.2869
1165,19785U,ST BERNADETTES SENIOR N S,QUARRYVALE,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,Y,N,101,118,219,306775,234524,-6.39638,53.3502
1166,19799I,SACRED HEART N S,SRULEEN,CLONDALKIN,DUBLIN 22,,Dublin,CATHOLIC,N,N,N,232,206,438,306542,230523,-6.40122,53.3143
1167,19817H,ST MARYS N S,WOODVIEW,ESKER,LUCAN,CO DUBLIN,Dublin,CATHOLIC,N,N,N,219,196,415,302121,234487,-6.46626,53.3507
1168,19834H,ST AIDANS NS,BROOKFIELD,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,166,151,317,306447,227390,-6.4037,53.2861
1169,19855P,GAELSCOIL CHLUAIN DOLCAIN,BOTHAR NANGOR,CLUAIN DOLCAIN,BAILE ATHA CLIATH 22,,Dublin,CATHOLIC,N,N,N,148,141,289,306508,231542,-6.40139,53.3234
1170,19865S,DIVINE MERCY JUNIOR NATIONAL SCHOOL,BALGADDY,LUCAN,CO DUBLIN,,Dublin,CATHOLIC,N,N,N,286,270,556,305571,233403,-6.41483,53.3403
1171,19872P,SCOIL CHAITLIN MAUDE,CNOC MHUIRE,TAMHLACHT,BAILE ATHA CLIATH 24,,Dublin,CATHOLIC,N,Y,N,126,147,273,307236,226267,-6.39225,53.2759
1172,19878E,Holy Rosary Primary School,Old Court Avenue,Tallaght,,DUBLIN 24,Dublin,CATHOLIC,N,Y,N,346,271,617,310214,226011,-6.34771,53.273
1173,19893A,ST KILIANS SENIOR N S,CASTLEVIEW,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,N,N,108,100,208,308683,229656,-6.36941,53.306
1174,19940G,GAELSCOIL NAOMH PADRAIG,LEAMHCAN,CO BAILE ATHA CLIATH,,,Dublin,CATHOLIC,N,N,N,252,229,481,304234,234493,-6.43454,53.3504
1175,19943M,ST DAMIENS NS,QUARRY DRIVE,PERRYSTOWN,DUBLIN 12,,Dublin,CATHOLIC,N,N,N,163,84,247,311933,230616,-6.32033,53.314
1176,19950J,ST DOMINICS N S,TALLAGHT,DUBLIN 24,,,Dublin,CATHOLIC,N,Y,N,103,116,219,309598,227412,-6.35646,53.2857
1177,19991A,GAELSCOIL NA CAMOIGE,ARAS CHRONAIN,BOTHAR AN ULLOIRD,CLUAIN DOLCAIN,BAILE ATHA CLIATH 22,Dublin,CATHOLIC,N,N,N,100,131,231,307135,231554,-6.39198,53.3234
1178,20043G,GAELSCOIL CHNOC LIAMHNA,HALLA NA NGASOGA,BOTHAR CNOC LIAMHNA,BAILE ATHA CLIATH 16,,Dublin,CATHOLIC,N,N,N,112,118,230,311646,227299,-6.3258,53.2843
1179,20066S,LUCAN EDUCATE TOGETHER NS,"BEWLEY WAY,","WILLSBROOK,","LUCAN,",CO. DUBLIN,Dublin,MULTI DENOMINATIONAL,N,N,N,254,194,448,304901,234572,-6.4245,53.351
1180,20166W,GRIFFEEN VALLEY EDUCATE TOGETHER NS,"GRIFFEEN GLEN BOULEVARD,",LUCAN,CO. DUBLIN.,,Dublin,MULTI DENOMINATIONAL,N,N,N,222,221,443,304370,233462,-6.43284,53.3411
1181,20173T,ST ANNES PRIMARY SCHOOL,FETTERCAIRN,TALLAGHT,DUBLIN 24,,Dublin,CATHOLIC,N,Y,N,217,221,438,307280,227884,-6.39105,53.2904
1182,20187H,DIVINE MERCY SENIOR NATIONAL SCHOOL,BALGADDY,LUCAN,CO DUBLIN,,Dublin,CATHOLIC,N,N,N,307,304,611,305507,233324,-6.41582,53.3396
1183,20194E,St. John the Evangelist National School,ADAMSTOWN,CO DUBLIN,,,Dublin,CATHOLIC,N,N,N,190,182,372,302578,232863,-6.45993,53.3361
1184,20223I,GAELSCOIL EISCIR RIADA,BÓTHAR AN GHRIFÍN,LEAMHCÁN,CO ÁTHA CLIATH,,Dublin,CATHOLIC,N,N,N,225,231,456,304157,234218,-6.43579,53.3479
1185,20268H,Adamstown Castle Educate Together National School,Adamstown Castle,Adamstown,Co. Dublin,,Dublin,MULTI DENOMINATIONAL,N,N,N,170,153,323,302637,232858,-6.45904,53.336
1186,20274C,Esker Educate Together N.S.,Adamstown Castle,Adamstown,County Dublin,,Dublin,MULTI DENOMINATIONAL,N,Y,N,214,159,373,302636,232844,-6.45906,53.3359
1187,20303G,Lucan East ETNS,Kishogue Cross,Off Griffeen Avenue,Lucan,County Dublin,Dublin,MULTI DENOMINATIONAL,N,Y,N,222,194,416,304462,233127,-6.43157,53.3381
1188,20398U,Scoil Niamh Community National School,Fortunestown Lane,City West,Dublin 24,,Dublin,MULTI DENOMINATIONAL,N,N,N,48,44,92,304275.79,227085.97,-6.43635,53.2838
1189,20402I,City West Educate Together National School,City West,Co Dublin,,,Dublin,MULTI DENOMINATIONAL,N,N,N,47,45,92,304275.79,227086.66,-6.43635,53.2838
1190,20411J,Firhouse Educate Together National School,c/o Tymon Bawn Community Centre,Tallaght,Dublin 24,,Dublin,MULTI DENOMINATIONAL,N,N,N,8,13,21,309005.18,226247.6,-6.36575,53.2754
1191,20412L,Gaelscoil na Giúise,Ionad Pobail Theach na Giúise,Céide Bhaile Uí Chuilinn,Teach na Giúise,Baile Átha Cliath 24,Dublin,MULTI DENOMINATIONAL,N,N,N,3,3,6,310870.32,226435.48,-6.33773,53.2767
1192,20426W,Scoil Oscair,Tor na Rí Walk,Balgaddy Road,Lucan,,Dublin,MULTI DENOMINATIONAL,N,N,N,8,5,13,305291.12,233237.11,-6.41909,53.3389
1193,01013N,SCOIL CROI IOSA,PRESENTATION ROAD,GALWAY,,,Galway,CATHOLIC,N,Y,N,35,55,90,129168,225373,-9.06189,53.274
1194,04515G,SCOIL AN LINBH IOSA,ST FRANCIS ST,GALWAY,,,Galway,CATHOLIC,N,Y,N,61,145,206,129750,225532,-9.0532,53.2755
1195,13856K,BUSHY PARK N S,BUSHY PARK,GALWAY,,,Galway,CATHOLIC,N,N,N,247,166,413,127811,227130,-9.08263,53.2896
1196,13914V,SCOIL NAOMH IOSEF,RATHUN,BEARNA,CO NA GAILLIMHE,,Galway,CATHOLIC,N,N,Y,94,65,159,124719,226208,-9.12877,53.2809
1197,16750J,PAROCHIAL N S,CEARNOG TI NA CUAIRTE,GAILLIMH,,,Galway,CHURCH OF IRELAND,N,N,N,45,45,90,129712,225609,-9.05379,53.2762
1198,16937C,S N FHURSA,NILE LODGE,GAILLIMHE,,,Galway,CATHOLIC,N,N,N,127,120,247,128904,224806,-9.06572,53.2688
1199,16943U,NIOCHLAS N S,AN CLADACH,AN GAILLIMH,,,Galway,CATHOLIC,N,Y,N,169,143,312,129470,224614,-9.05719,53.2672
1200,17782E,S N BRIDE NAOFA,SEAN TALLAMH,GAILLIMH,,,Galway,CATHOLIC,N,Y,N,143,112,255,128569,225303,-9.07085,53.2733
